album_favorites,album_title,artist_favorites,artist_name,track_favorites,track_genre_top,track_genres,track_genres_all,track_interest,track_listens,track_title
0,Beethoven's Sonata No. 7 in D Major,18,Daniel Veesey,8,Classical,[5],[5],3889,2756,"Sonata No. 07 in D Major, Op. 10 No. 3 - III. Menuetto Allegro"
0,Beethoven's Sonata No. 7 in D Major,18,Daniel Veesey,6,Classical,[5],[5],2861,2065,"Sonata No. 07 in D Major, Op. 10 No. 3 - IV. Rondo Allegro"
0,Beethoven's Sonata No. 7 in D Major,18,Daniel Veesey,7,Classical,[5],[5],2763,1908,"Sonata No. 07 in D Major, Op. 10 No. 3 - I. Presto"
0,Beethoven's Sonata No. 7 in D Major,18,Daniel Veesey,7,Classical,[5],[5],3819,2648,"Sonata No. 07 in D Major, Op. 10 No. 3 - II. Largo e mesto"
0,Beethoven's Sonata No. 8 in C Minor Pathetique,18,Daniel Veesey,11,Classical,[5],[5],4982,3343,"Sonata 8, 'Pathetique' - III. Rondo Allegro"
0,Beethoven's Sonata No. 8 in C Minor Pathetique,18,Daniel Veesey,12,Classical,[5],[5],6852,5341,"Sonata 8, 'Pathetique' - I. Grave - Allegro di molto e con brio"
0,Beethoven's Sonata No. 8 in C Minor Pathetique,18,Daniel Veesey,19,Classical,[5],[5],5460,3493,"Sonata 8, 'Pathetique' - II. Adagio cantabile"
0,Beethoven's Sonata No. 13 in E Flat Major,18,Daniel Veesey,4,Classical,[5],[5],3132,2175,"Sonata No. 13 in E Flat Major, Op. 27 No. 1 - IV. Allegro vivace - Tempo I - Presto"
0,Beethoven's Sonata No. 13 in E Flat Major,18,Daniel Veesey,7,Classical,[5],[5],3608,2557,"Sonata No. 13 in E Flat Major, Op. 27 No. 1 - I. Andante - Allegro - Tempo I"
0,Beethoven's Sonata No. 13 in E Flat Major,18,Daniel Veesey,10,Classical,[5],[5],3214,2160,"Sonata No. 13 in E Flat Major, Op. 27 No. 1 - II. Allegro molto e vivace"
0,Beethoven's Sonata No. 13 in E Flat Major,18,Daniel Veesey,7,Classical,[5],[5],3752,2699,"Sonata No. 13 in E Flat Major, Op. 27 No. 1 - III. Adagio con espressione"
0,Beethoven's Sonata No. 19 in G Minor,18,Daniel Veesey,9,Classical,[5],[5],3985,2946,"Sonata No. 19 in G Minor, Op. 49 No. 1 - II. Rondo  Allegro"
0,Beethoven's Sonata No. 19 in G Minor,18,Daniel Veesey,12,Classical,[5],[5],3717,3052,"Sonata No. 19 in G Minor, Op. 49 No. 1 - I. Andante"
2,Round-Wound,12,Abunai!,9,NaN,"[12, 58, 113, 250]","[26, 58, 38, 12, 113, 250]",8242,4705,Time of the Funk-Lords
2,Round-Wound,12,Abunai!,6,NaN,"[12, 38, 58, 113, 250]","[26, 38, 250, 12, 113, 58]",7214,3732,Drowning in Light
1,The Mystic River Sound,12,Abunai!,4,Rock,"[58, 113]","[113, 58, 26, 12]",1245,452,Toast
1,Trolley Crash,45,Keshco,0,NaN,"[10, 12, 76]","[10, 12, 76]",2501,1404,Fingertips
1,Trolley Crash,45,Keshco,1,NaN,"[10, 12, 76]","[10, 12, 76]",1347,720,Before We Began
1,Trolley Crash,45,Keshco,4,NaN,"[10, 12, 76]","[10, 12, 76]",4159,1544,Halloween
1,Trolley Crash,45,Keshco,0,NaN,"[10, 12, 76]","[10, 12, 76]",7305,6631,Unlock The Cabinet
1,Trolley Crash,45,Keshco,4,NaN,"[10, 12, 76]","[10, 12, 76]",1820,1141,If You Were
1,Trolley Crash,45,Keshco,0,NaN,"[10, 12, 76]","[10, 12, 76]",8875,7982,Teastrain
1,Trolley Crash,45,Keshco,2,NaN,"[10, 12, 76]","[10, 12, 76]",1357,500,Think Alike
1,Trolley Crash,45,Keshco,0,NaN,"[10, 12, 76]","[10, 12, 76]",1978,1066,I Am Alba
0,Life Boat,0,The Torrent,1,Rock,[64],"[64, 25, 12]",1531,1087,Life Boat
1,Live at Cake Shop 1/12/2008,41,Obits,0,Rock,"[12, 66, 85]","[66, 12, 85]",1184,1348,"New Western Anthem (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,0,Rock,"[12, 66, 85]","[66, 12, 85]",376,398,"Widow Of My Dreams (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,0,Rock,"[12, 66, 85]","[66, 12, 85]",306,287,"Talking To The Dog/Pine On (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,2,Rock,"[12, 66, 85]","[66, 12, 85]",293,250,"Run (live at Cake Shop, 2008)"
4,"Live at WFMU on Evan ""Funk"" Davies show 4/21/2009",41,Obits,0,Rock,"[12, 66, 85]","[66, 12, 85]",274,217,"Light Sweet Crude (live at WFMU, 2009)"
1,Live at Cake Shop 1/12/2008,41,Obits,1,Rock,"[12, 66, 85]","[66, 12, 85]",232,170,"One Cross Apiece (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,0,Rock,"[12, 66, 85]","[66, 12, 85]",261,219,"You Took An Axe (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,2,Rock,"[12, 66, 85]","[66, 12, 85]",534,465,"Two-Headed Coin (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,0,Rock,"[12, 66, 85]","[66, 12, 85]",204,174,"Back And Forth (live at Cake Shop, 2008)"
1,Live at Cake Shop 1/12/2008,41,Obits,1,Rock,"[12, 66, 85]","[66, 12, 85]",393,315,"Milk Cow Blues (live at Cake Shop, 2008)"
0,Life Boat,0,The Torrent,2,Rock,[64],"[64, 25, 12]",1522,1156,Leopold Bloom
7,Cunt Tree Grammer,71,Angels in America,7,Rock,[71],"[25, 12, 71]",1894,1747,Bitchslap/My Happy Life
7,Cunt Tree Grammer,71,Angels in America,9,Rock,[71],"[25, 12, 71]",2662,1447,Free Galaxy
5,Cassie,71,Angels in America,4,NaN,[],[],913,817,The Akkursed Share (Live)
0,In the Morning,11,The Shivers,5,NaN,"[17, 27, 66, 103]","[66, 103, 12, 17, 27]",6570,4651,Diamonds
0,Beaks to the Moon,11,The Shivers,8,NaN,"[17, 27, 66, 103]","[66, 103, 12, 17, 27]",8069,5561,Only Mine
1,Charades,11,The Shivers,17,NaN,"[17, 27, 66, 103]","[66, 103, 12, 17, 27]",11630,8381,Kisses
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,1,NaN,"[15, 21]","[21, 15]",1196,435,Thavius Beck Live at Holocene 09
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,3,NaN,"[15, 21]","[21, 15]",1196,477,Thavius Beck Live at Holocene 01
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,2,NaN,"[15, 21]","[21, 15]",1235,485,Thavius Beck Live at Holocene 02
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,1,NaN,"[15, 21]","[21, 15]",1318,430,Thavius Beck Live at Holocene 03
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,2,NaN,"[15, 21]","[21, 15]",1004,325,Thavius Beck Live at Holocene 04
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,1,NaN,"[15, 21]","[21, 15]",995,333,Thavius Beck Live at Holocene 05
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,3,NaN,"[15, 21]","[21, 15]",1209,472,Thavius Beck Live at Holocene 06
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,4,NaN,"[15, 21]","[21, 15]",910,453,Thavius Beck Live at Holocene 07
3,KBOO Presents Thavius Beck Live at Holocene,8,Thavius Beck,3,NaN,"[15, 21]","[21, 15]",1484,911,Thavius Beck Live at Holocene 08
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",774,239,Wal*Mart-Approved Music
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",2491,1587,The High-Speed Action You've Been Craving
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",866,176,"Ambien, Ny-Quil and Bourbon"
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",852,218,I Can't Do This
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",523,139,Noble Rot
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",864,189,Losing Lottery Ticket
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",835,198,Banks Of The Ohio
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",539,155,Apply Directly To The Forehead
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",1008,322,Love Canal
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",605,210,"Keep Spending, You'll Figure It Out"
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",503,149,Worm On The Sidewalk
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",858,138,Kept Mostly To Himself
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,1,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",873,343,Means Of Production
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",631,217,Customer Service
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",917,370,What Am I Doing Wrong?
0,Wal*Mart-Approved Music,7,The Hathaway Family Plot,0,NaN,"[1, 10, 38, 76]","[1, 10, 76, 38]",794,297,"Down, Down, Down"
4,Strange Maine 11.04.06,219,Big Blood,4,Folk,[17],[17],1244,734,All Operations
4,Strange Maine 11.04.06,219,Big Blood,3,Folk,[17],[17],1252,619,A Friendly Noose
4,Strange Maine 11.04.06,219,Big Blood,1,Folk,[17],[17],2277,778,A Quiet Lousy Roar
4,Strange Maine 11.04.06,219,Big Blood,2,Folk,[17],[17],1231,561,Full Of Smoke
4,Strange Maine 11.04.06,219,Big Blood,2,Folk,[17],[17],930,454,Past Time
4,Strange Maine 11.04.06,219,Big Blood,1,Folk,[17],[17],2319,442,Under The Concourse
4,Strange Maine 11.04.06,219,Big Blood,3,Folk,[17],[17],1148,472,Slumber Me
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",751,221,Welcome To The Zeros
1,The Zeros,5,Garm,1,Folk,[33],"[33, 17]",686,293,Black Like Me
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",533,143,There's A Green Dot
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",556,121,March Of The Shrews
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",473,89,Bull Mastiff
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",506,101,Snoozin'
1,The Zeros,5,Garm,1,Folk,[33],"[33, 17]",655,90,How It Happened
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",650,97,Life On The Shoreline
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",1043,183,I Can See The Moon In The Moon
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",1056,137,I Would So Like To Be Able To See
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",767,164,Life Is Like A Magic Dream
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",311,94,Over Laketown
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",687,83,I'm Just The Way I Am
1,The Zeros,5,Garm,1,Folk,[33],"[33, 17]",1337,98,The Child Of The Evening
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",1053,95,Old Mother Hippletoe
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",868,90,It's A Joy To Me When A Bird Is Born
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",399,49,Isn't It Time You Planned To Make Your Will
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",496,74,Do You Want Your Handwriting Analyzed?
1,The Zeros,5,Garm,1,Folk,[33],"[33, 17]",680,298,Well It's A Hand-Carved Monarch Of The Jungle
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",490,78,Gotta Move On Out
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",409,82,Old Sam Scratch Is Back
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",469,85,Opogo
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",708,122,Something's Changed
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",517,94,You're Mine
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",585,103,I Was Bit By A Snake As A Kid
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",838,124,Endless Descent
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",480,117,An Insect
1,The Zeros,5,Garm,1,Folk,[33],"[33, 17]",321,74,Mr. Kennelman
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",410,113,E Coli
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",811,106,The Shack
1,The Zeros,5,Garm,0,Folk,[33],"[33, 17]",1568,157,[Hidden Track]
5,Cassie,71,Angels in America,6,Rock,"[27, 71]","[25, 27, 12, 71]",1274,908,Your Wings (Spreadem) (Live)
2,Disturbance,7,The Lost Demension,3,NaN,"[26, 27, 38, 58, 113, 125, 250]","[58, 38, 250, 12, 113, 26, 27, 125]",4392,1268,Disturbance
1,Message From Space!,7,The Lost Demension,8,NaN,"[15, 27, 71, 76, 236]","[71, 10, 12, 76, 236, 15, 25, 27]",8950,3155,Cat Music
1,Message From Space!,7,The Lost Demension,1,Experimental,"[1, 22, 32, 38, 125]","[32, 1, 38, 22, 125]",2258,677,Radiation
1,Message From Space!,7,The Lost Demension,1,NaN,"[26, 27, 33, 38, 125]","[33, 38, 12, 17, 26, 27, 125]",1165,433,The Dark
1,Message From Space!,7,The Lost Demension,2,NaN,"[1, 27, 32, 38, 125, 250]","[32, 1, 38, 12, 250, 27, 125]",3046,634,Brain Cells Dying
1,Reunion Jan-2000,7,The Lost Demension,2,NaN,"[1, 12, 38, 98, 250]","[1, 98, 38, 12, 250]",6333,3082,Monger
1,Reunion Jan-2000,7,The Lost Demension,2,NaN,"[12, 38, 98, 250]","[98, 250, 12, 38]",1320,495,Reborn
-1,NaN,0,"Skarvelis, Kavouras, Peristeris",8,NaN,"[2, 8]","[8, 2]",6773,5829,"Pono, De Me Lypasai"
-1,NaN,0,Signe Flatin,10,NaN,"[2, 8]","[8, 2]",7512,6555,Skuldalsbruri
-1,NaN,0,Islam Yusufov,5,NaN,"[2, 8]","[8, 2]",6530,5227,Song About Stalin
0,Rah Wilfy,1,Set Badria Anwar,14,NaN,"[2, 8, 102]","[8, 2, 102]",13491,8336,Rah Wilfy
-1,NaN,0,Ra�l Gardy,7,NaN,"[2, 8]","[8, 2]",6222,5072,"Ay, Rosa"
-1,NaN,2,Seneca Indians,12,NaN,"[2, 8]","[8, 2]",6248,4836,Funeral Chant
-1,NaN,2,Seneca Indians,13,NaN,"[2, 8]","[8, 2]",7974,6673,Children's Chorus
0,That Cave of Love part 1,4,The Rabbits,1,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",1158,345,Let's Share
0,That Cave of Love part 1,4,The Rabbits,0,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",928,403,Live For Today
0,That Cave of Love part 1,4,The Rabbits,0,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",1209,316,Have It
0,That Cave of Love part 1,4,The Rabbits,0,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",2894,1082,Sunny Day
0,That Cave of Love part 1,4,The Rabbits,1,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",1065,455,Thunder Thighs
0,That Cave of Love part 1,4,The Rabbits,2,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",1134,431,Chickeny Softness
0,That Cave of Love part 1,4,The Rabbits,1,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",1338,382,Beyond the Chicken Coop
0,That Cave of Love part 1,4,The Rabbits,2,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",2211,869,Quick Make It Stop
0,That Cave of Love part 1,4,The Rabbits,0,NaN,"[10, 12, 26, 76]","[10, 26, 12, 76]",1084,403,Treasure Chest
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",1237,157,binnenkoerke
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",614,115,blue and thymol blue
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",661,91,stoelen deel 1
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",489,102,stoelen deel 2
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",1548,281,eighties
0,so lo so fi,11,brunk,4,NaN,"[1, 15, 38]","[1, 38, 15]",7603,2483,I think he wants to communicate
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",867,141,low profile
0,so lo so fi,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",762,120,wood
0,so lo so fi,11,brunk,1,NaN,"[1, 15, 38]","[1, 38, 15]",2139,208,lost in the crowd
0,so lo so fi,11,brunk,1,NaN,"[1, 15, 38]","[1, 38, 15]",1980,131,shadow/girl
0,All Music is Improvised,2,The Aperion Project,0,NaN,"[4, 250]","[250, 4, 38]",2579,581,Seraphic Darkness
0,All Music is Improvised,2,The Aperion Project,0,NaN,"[4, 250]","[250, 4, 38]",1394,527,Orgoreyn
0,All Music is Improvised,2,The Aperion Project,0,NaN,"[4, 250]","[250, 4, 38]",1144,380,Dispossessed
0,All Music is Improvised,2,The Aperion Project,0,NaN,"[4, 250]","[250, 4, 38]",942,352,Karhide
0,All Music is Improvised,2,The Aperion Project,0,NaN,"[4, 250]","[250, 4, 38]",1566,267,Adrastrea
0,All Music is Improvised,2,The Aperion Project,1,NaN,"[4, 250]","[250, 4, 38]",2710,301,Erymanthian Boar
0,All Music is Improvised,2,The Aperion Project,0,NaN,"[4, 250]","[250, 4, 38]",2390,380,Anaximander's Lament
1,none of the above,11,brunk,1,NaN,"[1, 15, 38]","[1, 38, 15]",1618,174,"you're looking damned good, ralph!"
1,none of the above,11,brunk,1,NaN,"[1, 15, 38]","[1, 38, 15]",1041,153,trash
1,none of the above,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",1117,147,intron
1,none of the above,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",1226,218,seasons
1,none of the above,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",737,96,klaas z'n bas
1,none of the above,11,brunk,1,NaN,"[1, 15, 38]","[1, 38, 15]",1246,162,write something
1,none of the above,11,brunk,0,NaN,"[1, 15, 38]","[1, 38, 15]",1438,350,slow train
1,none of the above,11,brunk,1,NaN,"[1, 15, 38]","[1, 38, 15]",768,181,finally lost
0,Six Songs 2006,2,Tradition,1,NaN,"[27, 103]","[17, 27, 12, 103]",1152,303,Tradition
0,Six Songs 2006,2,Tradition,0,NaN,"[27, 103]","[17, 27, 12, 103]",668,200,Before The Altar
0,Six Songs 2006,0,Tradtition,0,NaN,"[27, 103]","[17, 27, 12, 103]",2278,668,Free Will
0,Six Songs 2006,2,Tradition,0,NaN,"[27, 103]","[17, 27, 12, 103]",964,244,Sun's Light
0,Six Songs 2006,2,Tradition,1,NaN,"[27, 103]","[17, 27, 12, 103]",939,223,Series of Seasons
0,Six Songs 2006,2,Tradition,0,NaN,"[27, 103]","[17, 27, 12, 103]",968,246,Silence
1,Live at WFMU on Terre T's Show on 8/10/2001,3,Pink and Brown,0,Rock,[53],"[45, 12, 53]",428,96,So Long Special Treat
1,Live at WFMU on Terre T's Show on 8/10/2001,3,Pink and Brown,0,Rock,[53],"[45, 12, 53]",573,204,Union Bomb
1,Live at WFMU on Terre T's Show on 8/10/2001,3,Pink and Brown,0,Rock,[53],"[45, 12, 53]",585,187,"I'm Tired, He's Dead"
1,Live at WFMU on Terre T's Show on 8/10/2001,3,Pink and Brown,0,Rock,[53],"[45, 12, 53]",567,131,Famous Anus
1,Live at WFMU on Terre T's Show on 8/10/2001,3,Pink and Brown,0,Rock,[53],"[45, 12, 53]",393,124,888 Freeze
1,Live at WFMU on Terre T's Show on 8/10/2001,3,Pink and Brown,0,Rock,[53],"[45, 12, 53]",396,130,Sheriff Jessum
0,Hooray,5,OCDJ,2,Electronic,"[15, 296]","[296, 15]",4109,2111,Big Time Stuff
0,Hooray,5,OCDJ,6,Electronic,"[15, 296]","[296, 15]",3546,2051,"Fresh Socks, New Socks"
0,Live at WFMU on Talk's Cheap 4/28/09,2,Bolmongani,0,Rock,[12],[12],1665,1462,Tribal Song
0,Live at WFMU on Talk's Cheap 4/28/09,2,Bolmongani,0,Rock,[12],[12],108,70,Lawn Honky
0,Live at WFMU on Talk's Cheap 4/28/09,2,Bolmongani,1,Rock,[12],[12],80,53,Mergatroid
0,Live at WFMU on Talk's Cheap 4/28/09,2,Bolmongani,0,Rock,[12],[12],98,76,(title unknown)
0,Live at WFMU on Talk's Cheap 4/28/09,2,Bolmongani,0,Rock,[12],[12],93,73,(title unknown)
4,Seasons,31,Dustin Wong,91,NaN,"[49, 107, 113]","[107, 12, 49, 17, 1235, 113, 26]",94448,26928,2 Spring_Summer
0,Dannibal,2,Cex,2,NaN,[],[],2460,1409,No Drag
0,Dannibal,2,Cex,3,NaN,[],[],1566,1079,His Crimes
0,World City,1,Thank You,1,NaN,[],[],1061,400,Busy Bone
0,World City,1,Thank You,0,NaN,[],[],433,157,Thick Slice
0,Living,6,Ecstatic Sunshine,4,NaN,"[26, 107]","[26, 107, 12, 1235]",4198,2806,Duck
0,Anima Mundi,0,Santa Dads,0,NaN,[],[],657,220,Dog: You Don't Know
0,Anima Mundi,0,Santa Dads,4,NaN,[],[],6578,5932,Open Portals
8,Dis-adelphia,0,Memes,2,Instrumental,[538],"[538, 18, 1235]",2191,1603,Small
8,Dis-adelphia,0,Hot Guts,4,Instrumental,[538],"[538, 18, 1235]",999,706,Ballad Of John Simon
8,Dis-adelphia,1,Reading Rainbow,3,Instrumental,[538],"[538, 18, 1235]",1187,652,Totem Pole
8,Dis-adelphia,61,U.S. Girls,2,Instrumental,[538],"[538, 18, 1235]",1148,651,Daisy Cutter
8,Dis-adelphia,5,My Mind,1,Instrumental,[538],"[538, 18, 1235]",1023,326,Dis Denunciation
8,Dis-adelphia,3,Satanized,4,Instrumental,[538],"[538, 18, 1235]",1370,1009,Total War (By NON)
8,Dis-adelphia,8,Birds Of Maya,10,Instrumental,[538],"[538, 18, 1235]",797,490,Bf 4
8,Dis-adelphia,0,Barking Spiders,2,Instrumental,[538],"[538, 18, 1235]",901,494,Ice Age
8,Dis-adelphia,0,Fun Dogs,2,Instrumental,[538],"[538, 18, 1235]",2098,1492,Aluminum Scabs
8,Dis-adelphia,1,Women,5,Instrumental,[538],"[538, 18, 1235]",1902,817,Strangler
8,Dis-adelphia,22,King Kong Ding Dong,4,Instrumental,[538],"[538, 18, 1235]",1922,540,Stab Your Way To Freedom
8,Dis-adelphia,0,Talk Me Off,1,Instrumental,[538],"[538, 18, 1235]",966,150,Listen To Me
8,Dis-adelphia,0,Embarker,1,Instrumental,[538],"[538, 18, 1235]",3620,1460,Romantic Neck Tattoo
8,Dis-adelphia,0,Serpents Of Wisdom,2,Instrumental,[538],"[538, 18, 1235]",946,311,Snake Cave
8,Dis-adelphia,0,Akasha Blade,1,Instrumental,[538],"[538, 18, 1235]",1378,353,Run Away
8,Dis-adelphia,20,Mincemeat or Tenspeed,2,Instrumental,[538],"[538, 18, 1235]",1382,300,Super Space Traveler
8,Dis-adelphia,0,The Blacks And The Blues,0,Instrumental,[538],"[538, 18, 1235]",425,164,Secrets
8,Dis-adelphia,0,Rawar,0,Instrumental,[538],"[538, 18, 1235]",870,577,The Butcher
8,Dis-adelphia,11,Drums Like Machine Guns,1,Instrumental,[538],"[538, 18, 1235]",1712,1086,ABC Sunday
8,Dis-adelphia,6,Philadelphia,1,Instrumental,[538],"[538, 18, 1235]",583,239,Everybodys Together Now
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",1229,490,Snuff News
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",614,192,Big Box Opportunity
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",760,241,Walking Negative Man
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",412,87,Intake Controller
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",639,165,Something Temporary
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",540,79,Washcloth
0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,1,Tournament,0,Rock,"[31, 90]","[12, 45, 53, 90, 31]",801,87,Smokelore
2,KlankBeeld,0,Marco Raaphorst & Kristin Hersh,5,NaN,[],[],2115,959,Call For Rain (featuring Kristin Hersh)
1,Private Language,13,Nat Roe,2,Experimental,"[22, 32, 38]","[38, 32, 22]",1058,183,I Like You More Than I Can Say
2,KlankBeeld,32,Marco Raaphorst,27,NaN,[],[],10559,4589,Au coin de la rue
2,KlankBeeld,32,Marco Raaphorst,26,NaN,[],[],9729,5171,OLPC
0,Imperial Leather Live at KBOO,0,Imperial Leather,0,Rock,"[25, 109]","[25, 12, 109]",812,386,Antibodies
0,Imperial Leather Live at KBOO,0,Imperial Leather,0,Rock,"[25, 109]","[25, 12, 109]",1013,356,Hell Is Other People
1,Live at No.Fest 2008,1,Fly Fly Fly Fly Fly,4,Jazz,[74],"[74, 4]",2626,879,Fly Fly Fly Fly Fly Live at No.Fest 2008
0,The Vicious Live on KBOO,0,The Vicious,1,Rock,[25],"[25, 12]",830,327,Alienated
0,The Vicious Live on KBOO,0,The Vicious,0,Rock,[25],"[25, 12]",762,196,DeadTown
0,The Vicious Live on KBOO,0,The Vicious,0,Rock,[25],"[25, 12]",692,216,Obsessive
0,Gorilla Angreb Live on KBOO,0,Gorilla Angreb,0,NaN,[],[],607,279,Soldat Til Leje
0,Gorilla Angreb Live on KBOO,0,Gorilla Angreb,0,NaN,[],[],417,250,Timen Er Kommet/ Der Skal
0,Never Healed Live on KBOO,0,Never Healed,0,Rock,"[25, 109]","[25, 12, 109]",1116,325,Far We Fall
0,Live at WFMU on Transpacific Sound Paradise 4/4/2009,7,Cordero,1,International,[46],"[2, 46]",2042,1315,Abre La Ventana
0,Live at WFMU on Transpacific Sound Paradise 4/4/2009,7,Cordero,0,International,[46],"[2, 46]",1159,590,(intro)
